timestamps,TP9,AF7,AF8,TP10,Right AUX
1607281240.998,14.160,35.645,31.250,0.977,5.371
1607281241.002,35.645,31.250,31.250,19.531,58.105
1607281241.006,42.969,27.344,30.273,38.574,17.090
1607281241.010,21.973,31.250,30.762,13.184,25.879
1607281241.014,17.578,33.691,33.203,-2.930,43.457
1607281241.017,38.086,30.273,34.180,17.578,2.930
1607281241.021,51.270,31.250,33.203,39.062,-16.602
1607281241.025,32.227,36.621,31.250,20.508,-27.832
1607281241.029,15.137,36.133,30.762,1.953,-6.348
1607281241.033,22.949,32.715,30.273,17.578,25.391
1607281241.037,43.945,29.785,28.809,38.086,31.738
1607281241.041,43.457,32.715,28.809,30.273,20.996
1607281241.045,28.320,38.574,28.320,9.277,28.809
1607281241.049,25.879,35.645,29.785,9.766,31.250
1607281241.053,41.992,34.180,28.809,33.691,26.855
1607281241.057,46.387,35.156,29.297,39.062,24.414
1607281241.060,26.855,33.691,32.227,17.090,67.383
1607281241.064,21.973,31.738,31.250,9.277,109.375
1607281241.068,35.645,26.855,30.762,30.762,93.262
1607281241.072,43.457,21.973,31.738,48.828,19.531
1607281241.076,27.832,24.902,35.156,29.297,27.832
1607281241.080,16.113,30.273,35.156,12.207,68.848
1607281241.084,26.855,31.738,32.227,19.531,53.223
1607281241.088,43.457,27.832,30.762,35.645,57.617
1607281241.092,34.180,24.902,31.738,26.855,92.285
1607281241.096,18.066,27.832,30.762,6.836,80.078
1607281241.100,25.391,29.297,29.297,13.184,28.320
1607281241.103,43.945,28.809,31.738,41.016,-38.574
1607281241.107,35.645,28.809,30.762,36.133,-46.875
1607281241.111,15.625,29.785,31.738,7.324,25.879
1607281241.115,16.602,27.344,31.250,2.930,14.648
1607281241.119,34.180,27.344,26.367,26.855,-20.508
1607281241.123,39.062,29.785,27.832,37.109,-13.672
1607281241.127,20.020,28.809,29.297,8.789,66.406
1607281241.131,14.648,26.367,27.344,-2.930,137.695
1607281241.135,29.297,25.879,23.926,16.602,37.598
1607281241.139,39.551,30.762,25.879,37.598,-30.273
1607281241.142,21.973,32.227,31.250,23.926,10.742
1607281241.146,9.766,32.227,30.762,5.371,-9.766
1607281241.150,23.926,28.809,28.320,17.090,-16.602
1607281241.154,44.922,28.320,26.855,37.598,12.695
1607281241.158,34.668,34.668,30.273,27.832,42.969
1607281241.162,16.602,31.738,31.738,8.789,95.215
1607281241.166,27.344,27.832,29.785,14.160,59.570
1607281241.170,43.457,31.250,27.832,36.133,11.230
1607281241.174,36.133,31.738,28.809,32.227,42.969
1607281241.178,19.531,30.762,31.738,8.789,21.484
1607281241.182,16.602,28.809,31.250,8.301,0.488
1607281241.185,36.621,29.297,30.762,31.250,-4.395
1607281241.189,40.039,32.715,31.738,42.480,29.297
1607281241.193,16.602,33.203,32.227,17.578,18.555
1607281241.197,13.672,31.250,29.297,0.000,12.207
1607281241.201,28.320,31.250,29.785,18.066,27.832
1607281241.205,43.945,36.133,31.738,37.598,-10.742
1607281241.209,26.367,38.086,31.738,13.672,-12.695
1607281241.213,8.789,35.645,31.250,-6.348,-14.160
1607281241.217,22.461,35.156,33.691,11.230,41.992
1607281241.221,37.598,32.715,33.203,37.109,86.426
1607281241.225,31.250,29.297,33.203,28.320,30.273
1607281241.228,16.602,30.762,33.691,0.000,42.480
1607281241.232,21.484,35.645,30.762,0.977,78.613
1607281241.236,36.621,35.645,30.273,28.809,37.109
1607281241.240,39.062,33.203,31.250,34.180,51.758
1607281241.244,22.461,32.227,32.227,7.324,93.750
1607281241.248,17.090,32.227,32.715,1.465,77.148
1607281241.252,35.645,32.227,32.227,26.855,66.406
1607281241.256,45.898,31.738,31.250,39.551,1.465
1607281241.260,27.832,33.691,31.738,13.184,17.090
1607281241.264,16.602,31.738,32.227,-4.395,43.945
1607281241.267,29.785,26.855,29.297,6.348,-21.484
1607281241.271,41.016,27.344,30.273,29.785,2.441
1607281241.275,26.367,25.391,36.133,24.414,-19.043
1607281241.279,13.184,23.926,34.668,1.953,-18.555
1607281241.283,23.926,27.344,29.785,8.301,27.344
1607281241.287,42.969,30.273,29.297,31.738,24.902
1607281241.291,39.062,31.738,30.762,26.855,13.672
1607281241.295,17.578,28.320,31.738,-1.953,19.043
1607281241.299,19.531,28.320,31.250,0.488,15.137
1607281241.303,35.156,25.391,30.762,24.902,57.617
1607281241.307,38.574,26.855,31.250,33.203,33.691
1607281241.310,27.344,33.691,32.227,14.648,0.977
1607281241.314,25.879,32.227,31.250,-0.488,50.781
1607281241.318,44.434,29.785,32.715,22.461,52.246
1607281241.322,52.734,28.809,32.227,46.387,24.414
1607281241.326,28.809,28.809,33.203,17.578,48.340
1607281241.330,15.625,27.832,31.250,-3.418,94.727
1607281241.334,24.414,26.367,26.367,15.137,63.477
1607281241.338,30.762,25.391,30.762,36.621,29.785
1607281241.342,21.484,21.484,31.738,29.297,71.289
1607281241.346,9.766,20.020,29.785,5.859,104.492
1607281241.350,13.672,24.902,31.250,8.301,45.898
1607281241.353,39.062,30.762,31.738,38.086,-2.930
1607281241.357,38.086,33.203,33.203,33.691,18.555
1607281241.361,18.066,35.156,31.250,6.836,-8.301
1607281241.365,24.414,37.598,27.344,4.395,-5.859
1607281241.369,44.434,35.645,25.391,27.832,27.344
1607281241.373,46.875,33.691,28.809,35.645,37.598
1607281241.377,27.832,31.250,30.762,5.371,9.277
1607281241.381,20.020,29.785,31.250,-2.441,-18.555
1607281241.385,36.133,27.832,31.738,24.414,29.297
1607281241.389,51.270,29.297,31.738,39.062,19.043
1607281241.392,38.086,30.273,30.762,20.996,51.758
1607281241.396,23.926,29.785,29.297,-1.953,53.711
1607281241.400,31.738,34.180,29.297,5.371,13.184
1607281241.404,45.898,33.203,30.273,31.250,57.129
1607281241.408,37.598,37.109,29.297,19.043,17.578
1607281241.412,22.949,37.598,30.273,-1.465,10.254
1607281241.416,24.902,31.250,29.297,3.418,-13.672
1607281241.420,40.527,31.250,27.832,22.949,-7.812
1607281241.424,38.574,34.180,30.762,25.391,82.520
1607281241.428,21.973,32.715,34.180,6.348,31.738
1607281241.432,18.066,30.762,31.250,1.465,-2.930
1607281241.435,37.598,32.227,29.297,21.484,-28.809
1607281241.439,41.992,29.785,30.273,36.621,-34.180
1607281241.443,22.461,29.297,28.809,11.230,43.945
1607281241.447,21.973,31.250,30.762,4.883,54.688
1607281241.451,38.574,32.715,33.203,25.391,56.641
1607281241.455,51.270,35.156,31.738,38.086,57.617
1607281241.459,36.621,34.180,30.273,25.391,35.156
1607281241.463,18.555,36.621,29.297,6.348,22.949
1607281241.467,32.715,37.598,28.320,15.625,11.719
1607281241.471,49.805,33.691,27.832,37.598,6.836
1607281241.475,35.645,29.785,28.809,31.250,32.227
1607281241.478,18.555,29.297,29.785,7.324,54.199
1607281241.482,21.484,32.227,28.320,3.906,11.719
1607281241.486,40.039,33.691,26.855,29.297,33.203
1607281241.490,36.621,31.250,28.809,31.250,103.027
1607281241.494,19.531,30.762,28.809,8.301,71.289
