TP9,AF7,AF8,TP10,Right AUX,wordClass
51.27,44.922,42.480,49.316,48.34,133
13.672,33.691,31.738,-0.977,65.43,133
12.207,25.391,28.809,-3.906,51.758,133
41.016,26.367,25.391,35.645,71.777,133
42.969,26.367,27.832,49.316,55.176,133
19.531,28.809,36.133,13.184,39.551,133
14.16,30.762,37.598,0.488,62.5,133
37.598,29.297,35.156,32.715,26.855,133
49.805,34.18,31.738,54.199,16.602,133
27.832,38.574,36.621,25.879,0.0,133
13.672,37.598,39.551,0.977,-5.371,133
26.367,35.156,32.227,19.531,-9.277,133
46.387,31.738,30.273,52.734,-9.766,133
24.414,31.738,34.180,34.18,34.668,133
11.719,40.039,41.992,5.371,65.918,133
19.043,36.133,35.645,9.766,10.742,133
33.691,28.32,25.391,42.48,38.574,133
31.25,36.133,32.715,42.48,83.008,133
8.301,38.574,37.598,1.465,-9.766,133
9.766,32.715,37.598,-0.977,25.391,133
30.762,27.344,34.180,30.762,64.453,133
38.574,28.809,31.738,41.992,4.883,133
12.207,33.203,34.668,3.906,25.391,133
6.348,36.621,36.621,-8.789,14.648,133
34.668,35.645,32.715,27.832,-12.207,133
45.898,33.203,28.320,50.781,0.488,133
27.832,40.039,35.156,22.949,27.344,133
22.461,45.898,43.945,2.441,41.504,133
30.762,34.668,34.180,20.508,41.504,133
44.434,24.414,25.391,49.316,53.223,133
36.621,27.344,28.809,34.668,24.414,133
14.16,29.297,30.762,-2.93,45.41,133
16.113,26.855,31.250,1.465,40.039,133
46.875,26.855,29.297,46.875,40.527,133
42.48,27.832,31.738,46.387,50.293,133
13.184,29.297,34.668,4.883,8.301,133
12.695,32.227,34.668,1.953,-21.484,133
33.203,35.645,32.715,40.039,0.977,133
42.969,36.621,31.250,57.129,57.129,133
19.043,35.156,34.668,16.113,-14.648,133
10.742,37.109,38.574,0.488,-52.734,133
36.133,36.621,38.574,38.086,20.02,96
46.387,29.785,27.344,60.059,65.918,96
25.879,28.32,27.832,32.715,61.035,96
14.648,30.762,31.738,5.371,-4.883,96
35.156,34.668,28.809,26.367,2.441,96
55.664,33.203,26.367,62.988,29.785,96
40.039,35.645,28.320,45.41,49.805,96
23.926,40.527,31.738,7.812,34.18,96
30.273,35.645,34.180,11.719,31.738,96
50.293,31.25,30.273,44.922,-9.277,96
51.27,30.762,28.320,47.852,-11.23,96
27.344,34.668,35.156,14.16,9.766,96
20.508,38.086,34.668,4.883,49.316,96
38.086,33.203,27.832,37.109,78.613,96
51.27,31.25,34.668,58.105,42.969,96
29.297,30.273,37.598,20.996,41.016,96
10.742,28.32,30.762,-7.812,41.016,96
27.344,32.715,27.832,12.207,37.109,96
46.875,30.273,24.414,43.457,0.488,96
29.785,27.832,30.762,22.949,-15.625,96
11.23,32.227,37.598,-8.301,10.742,96
23.926,32.715,36.133,10.254,49.805,96
47.363,33.203,29.785,50.293,73.242,96
40.039,34.668,36.133,45.898,59.082,96
20.508,38.574,41.992,11.719,14.648,96
20.508,35.645,38.574,8.789,0.488,96
44.434,31.738,36.133,47.852,40.039,96
52.246,35.156,38.086,54.688,79.102,96
18.066,32.227,37.109,9.277,66.406,96
8.789,27.344,32.227,-2.441,35.156,96
34.668,28.32,28.320,27.344,85.449,96
46.387,27.832,29.785,49.805,52.734,96
24.414,28.809,33.691,16.602,-7.812,96
14.16,37.109,33.691,-2.93,19.531,96
30.273,38.086,33.691,25.879,12.695,96
46.387,32.715,30.762,53.223,22.949,96
31.25,31.25,32.227,32.227,81.543,96
12.695,30.762,38.086,1.953,60.059,96
21.973,31.738,37.598,12.207,41.016,96
45.898,33.691,34.180,51.758,24.414,96
49.316,36.133,37.598,51.27,34.668,96
30.762,37.598,43.457,17.578,101.562,96
24.414,33.203,38.086,10.254,24.902,96
38.086,25.879,27.344,40.039,-8.789,96
40.527,23.438,30.762,54.688,20.508,96
16.113,25.391,33.203,11.719,7.324,96
7.324,23.926,29.297,-9.277,22.461,96
28.809,24.902,28.809,25.391,53.223,96
42.969,27.832,28.320,49.805,37.598,96
25.391,29.785,28.320,18.555,-36.621,96
10.742,34.668,31.738,-6.836,7.324,96
29.785,35.156,33.203,20.996,41.016,5
57.129,32.715,32.227,59.082,15.137,5
41.992,33.691,34.668,40.039,34.18,5
23.926,37.598,39.551,8.301,20.996,5
32.715,39.551,37.598,19.531,0.0,5
44.922,32.227,27.832,50.781,42.969,5
43.945,33.203,26.855,48.828,-25.391,5
16.113,34.668,31.738,5.371,-55.176,5
10.254,35.645,33.203,-1.465,11.23,5
41.016,38.086,31.250,41.016,67.871,5
45.898,32.227,30.273,49.316,28.809,5
18.066,34.18,32.227,9.277,-28.32,5
12.695,36.133,35.645,-6.836,4.883,5
34.668,33.203,35.156,22.461,41.992,5
50.293,33.691,32.227,47.852,75.684,5
26.855,33.691,31.250,21.973,60.547,5
12.207,34.18,35.645,-3.418,36.133,5
31.25,33.203,38.574,18.555,44.922,5
43.457,32.227,27.832,46.387,64.941,5
30.273,30.762,26.855,30.762,57.617,5
9.277,30.273,31.738,-1.465,-8.301,5
12.695,29.785,27.344,-1.465,-13.184,5
40.039,27.832,24.414,36.133,8.789,5
41.504,31.738,29.785,40.527,16.113,5
13.184,34.668,32.227,0.0,8.301,5
8.789,33.691,31.250,-6.348,35.645,5
32.715,31.738,29.297,32.227,70.801,5
46.875,26.367,30.762,50.293,59.57,5
29.297,32.227,36.621,14.648,50.781,5
19.043,36.621,38.086,-3.906,19.531,5
33.691,31.738,35.156,22.949,-10.742,5
48.34,27.344,29.785,48.828,51.27,5
38.574,32.715,36.621,31.738,53.711,5
18.555,32.715,37.109,4.395,34.18,5
17.578,23.438,29.297,12.695,50.293,5
42.48,24.902,28.320,44.922,5.859,5
34.18,29.297,30.762,33.203,28.809,5
9.766,30.273,34.668,-3.418,78.613,5
19.531,34.18,31.738,-1.465,51.758,5
50.781,36.621,28.320,41.504,25.879,5
48.828,37.109,34.668,48.828,70.312,5
15.137,32.715,41.504,2.93,26.855,5
9.766,26.367,39.551,-7.812,-5.371,5
28.809,26.367,37.109,26.367,64.453,5
46.387,32.227,42.969,51.27,43.945,5
22.949,33.203,38.574,15.137,22.949,5
3.418,27.832,32.715,-13.672,0.0,5
26.367,25.879,33.691,12.695,-2.441,5
47.852,24.902,27.832,41.504,21.484,5
29.785,29.297,27.344,21.973,7.324,5
11.719,32.227,31.738,-8.789,-4.883,5
20.508,27.832,32.715,0.977,-8.789,5
41.504,24.902,28.809,38.086,40.527,112
39.062,27.832,31.250,36.133,39.062,112
18.066,31.25,35.645,0.488,1.953,112
17.09,31.25,32.715,-0.488,-32.227,112
40.039,30.273,28.320,36.621,-18.066,112
45.898,29.297,27.832,46.875,55.664,112
28.32,36.621,38.086,11.719,64.941,112
27.832,38.574,44.434,4.883,39.062,112
36.133,30.273,33.203,30.273,13.672,112
43.457,25.879,27.344,48.34,59.082,112
25.391,25.391,32.227,20.996,57.129,112
7.812,31.738,32.715,-9.277,31.738,112
23.926,28.809,31.250,13.672,40.039,112
46.875,24.902,30.273,53.711,21.484,112
39.551,30.762,32.715,40.527,-31.25,112
21.973,32.227,36.621,4.395,-22.461,112
28.32,30.273,35.156,12.695,12.695,112
49.805,29.785,31.738,53.711,52.734,112
44.434,31.738,32.227,50.293,91.309,112
25.391,36.133,38.574,11.23,51.27,112
21.484,41.016,35.156,4.395,12.695,112
36.133,33.691,29.297,38.086,-8.789,112
40.527,29.785,32.715,57.617,25.391,112
20.996,39.062,41.016,25.391,43.945,112
16.602,37.109,39.551,2.441,28.809,112
27.344,30.273,24.902,19.531,19.043,112
42.969,31.738,23.438,47.852,26.855,112
27.832,31.738,29.785,24.414,33.203,112
9.766,34.668,29.297,-10.254,-8.789,112
24.414,33.691,28.320,10.254,-34.18,112
47.363,29.785,28.320,48.828,47.363,112
34.18,32.227,28.809,32.715,51.27,112
11.23,33.691,33.203,-6.836,-4.395,112
17.09,33.203,32.715,-1.465,5.859,112
47.852,35.645,30.762,41.504,37.109,112
50.781,34.18,33.203,48.828,47.852,112
19.531,26.855,28.809,4.395,42.969,112
15.625,26.855,24.902,-11.719,-17.09,112
36.621,27.344,23.926,20.996,-19.531,112
42.48,28.809,26.367,41.504,62.012,112
22.461,33.203,30.762,11.23,74.219,112
16.602,34.18,33.691,-4.883,24.414,112
34.18,32.227,31.738,26.367,7.324,112
54.688,30.273,28.809,53.711,48.828,112
41.504,32.227,30.273,27.832,37.598,112
20.996,35.156,33.203,-5.371,21.973,112
31.738,33.691,32.227,11.719,-20.02,112
54.688,32.715,27.344,49.805,19.531,112
46.387,38.086,32.227,38.574,53.711,112
21.973,40.039,37.598,4.395,-20.996,112
21.973,32.715,34.668,8.789,14.648,112
50.293,33.203,36.621,48.34,90.82,73
56.152,36.621,38.086,55.176,101.074,73
19.531,30.762,29.785,6.836,47.852,73
8.301,29.297,26.367,-9.766,28.809,73
33.203,29.297,26.367,26.855,18.066,73
46.875,28.809,28.809,51.758,11.719,73
29.297,34.18,36.133,18.555,38.574,73
15.137,34.668,37.109,-7.812,-3.906,73
25.391,24.902,29.785,14.16,-1.465,73
47.363,23.438,28.320,51.27,83.008,73
35.645,30.762,33.203,34.18,74.707,73
15.625,32.227,35.645,-2.441,17.09,73
27.344,29.297,35.645,10.742,-24.414,73
52.734,30.762,36.133,52.246,-44.922,73
40.039,30.273,32.715,41.504,-2.93,73
18.066,28.32,32.227,0.0,48.828,73
18.066,28.32,36.133,-0.488,47.852,73
32.227,27.344,34.668,38.086,17.578,73
38.574,28.809,35.645,50.293,16.113,73
16.113,33.691,39.062,13.184,58.105,73
9.766,35.156,36.621,-4.883,108.887,73
26.855,27.344,31.250,24.414,90.332,73
43.945,24.902,29.297,54.688,10.742,73
28.32,30.762,35.156,24.414,17.09,73
11.23,32.227,34.180,-6.836,41.504,73
26.367,31.738,30.762,16.602,41.992,73
47.363,28.32,29.785,52.246,35.156,73
44.434,30.273,37.109,42.48,-15.625,73
20.508,30.273,35.156,7.324,-30.762,73
19.043,23.926,27.832,11.23,44.434,73
53.711,29.785,29.297,54.199,58.105,73
54.688,38.574,34.180,55.664,47.363,73
28.809,37.109,37.598,14.648,11.23,73
31.25,34.18,36.133,8.301,-15.625,73
53.223,36.621,36.621,47.363,-1.465,73
58.594,36.621,35.645,61.523,65.43,73
31.738,32.715,37.109,18.066,56.641,73
22.949,31.738,38.574,-2.93,-12.695,73
45.41,30.762,34.668,28.809,28.32,73
61.035,32.715,33.691,55.176,16.113,73
42.969,41.504,39.062,26.367,28.32,73
25.879,40.527,40.039,-2.441,-3.418,73
34.18,34.668,34.180,16.113,-12.695,73
63.965,38.574,35.156,59.082,39.551,73
54.199,36.621,36.133,43.457,11.23,73
23.926,28.809,28.809,-4.883,19.531,73
28.32,27.832,26.855,2.93,2.441,73
49.316,24.414,26.855,44.434,17.578,73
49.805,26.367,31.250,52.246,72.754,73
22.949,32.715,37.109,16.113,47.852,73
15.625,28.809,36.133,1.465,19.531,73
31.25,26.367,32.227,36.621,47.363,73
41.504,28.809,32.715,57.617,62.5,94
26.367,28.809,36.621,23.438,26.367,94
15.137,27.832,37.109,-1.465,0.0,94
34.18,28.809,31.738,23.926,12.207,94
56.152,34.668,28.809,58.594,3.906,94
34.668,35.645,32.227,29.785,1.953,94
16.602,35.645,37.109,-2.441,-6.836,94
29.785,34.668,34.180,15.625,52.734,94
39.062,28.809,22.461,43.457,66.406,94
27.344,30.273,23.438,29.785,20.02,94
3.418,27.832,28.320,-3.906,15.625,94
6.348,25.391,28.320,-2.93,-66.895,94
31.25,25.879,22.461,31.25,18.555,94
37.109,27.344,25.391,43.457,92.773,94
21.484,33.691,32.227,11.23,10.254,94
16.113,34.18,31.250,0.0,23.438,94
36.133,28.809,30.273,37.598,35.645,94
51.758,31.738,32.227,62.988,67.383,94
27.344,33.203,33.691,23.438,61.035,94
14.648,34.18,38.086,3.418,54.199,94
36.621,35.156,40.527,31.738,22.949,94
49.316,25.879,30.762,51.758,-33.203,94
33.203,27.832,27.344,31.25,39.062,94
12.207,30.273,30.273,1.953,45.898,94
16.113,27.832,28.809,6.348,20.996,94
40.527,30.762,22.949,39.062,59.57,94
39.062,32.227,24.902,32.715,131.836,94
9.766,36.133,32.715,-3.418,129.883,94
8.301,40.527,31.250,-0.977,49.316,94
31.738,33.203,28.320,34.668,27.832,94
45.898,31.738,34.180,48.828,3.418,94
23.926,35.645,37.109,7.812,-31.738,94
6.348,32.715,30.273,-13.672,-49.316,94
35.645,31.25,24.902,24.414,-0.488,94
50.293,31.738,22.949,48.34,79.102,94
22.949,32.715,32.715,15.625,33.203,94
4.883,31.738,41.016,-10.254,-10.742,94
17.09,29.297,35.156,11.23,11.23,94
46.387,25.391,30.762,47.363,2.441,94
34.668,27.832,33.203,30.273,-2.441,94
16.113,32.715,34.180,-1.465,26.367,94
28.809,29.297,33.203,8.789,41.504,94
47.363,25.879,33.691,49.316,79.102,94
41.504,30.762,36.133,50.293,42.48,94
16.113,34.18,36.621,8.789,-18.555,94
18.555,35.645,40.527,9.277,16.113,94
37.598,29.297,35.645,45.898,45.41,94
44.434,26.367,31.738,55.664,31.25,94
22.949,30.762,37.109,19.531,29.297,94
12.695,28.32,35.645,1.953,35.645,94
37.109,24.902,29.297,29.297,11.719,94
54.199,27.344,29.297,54.688,48.828,147
39.062,33.203,32.715,27.344,73.73,147
24.414,34.668,32.227,-0.488,8.789,147
32.715,33.203,31.738,19.531,33.691,147
53.711,34.18,30.273,59.082,37.598,147
45.41,35.645,31.250,41.992,11.23,147
25.391,37.598,41.016,4.883,62.5,147
22.461,31.25,36.621,11.23,20.996,147
41.504,25.391,28.320,47.363,0.0,147
45.41,30.762,30.762,48.34,21.484,147
13.672,32.715,29.785,3.906,9.277,147
11.23,32.227,30.273,-0.488,10.742,147
38.086,32.227,26.855,41.016,8.301,147
45.41,32.227,26.367,58.105,39.551,147
22.949,34.18,31.250,19.043,48.34,147
11.23,35.156,30.762,-1.953,-33.203,147
28.809,36.621,28.809,25.879,-22.949,147
49.805,39.062,36.621,62.5,59.57,147
30.273,33.691,36.133,36.621,46.387,147
3.906,31.25,25.391,-6.348,20.508,147
14.648,29.297,24.414,9.766,33.691,147
41.016,23.926,21.973,50.293,42.48,147
35.645,29.297,21.484,36.133,13.672,147
18.066,35.156,27.344,-3.906,13.184,147
25.879,35.645,28.809,2.441,54.199,147
47.852,31.25,23.438,44.434,93.75,147
50.781,30.273,23.438,51.27,83.008,147
23.438,30.273,27.344,11.23,33.691,147
9.766,29.785,28.320,-5.859,14.16,147
30.273,29.297,26.367,25.879,23.926,147
48.828,30.273,24.414,51.758,52.734,147
32.715,39.062,33.203,23.438,-46.387,147
13.672,34.668,33.691,-0.977,-48.34,147
28.32,22.949,27.832,18.066,31.738,147
49.316,25.391,26.855,48.828,68.848,147
34.18,30.762,31.738,29.785,66.895,147
10.742,30.273,34.668,-5.859,53.711,147
15.137,27.344,28.809,0.977,17.578,147
39.551,23.926,27.832,41.504,0.488,147
35.156,25.391,31.250,39.551,15.137,147
14.648,32.715,33.203,-0.488,-29.785,147
15.625,33.691,32.715,-3.906,0.488,147
43.945,29.785,32.715,40.527,66.895,147
47.852,27.832,31.738,50.781,68.848,147
20.996,29.785,30.762,4.395,37.598,147
16.113,35.645,34.180,-6.836,-40.527,147
30.273,28.809,29.297,21.973,-35.645,147
40.527,21.973,21.973,36.621,19.043,147
20.02,29.297,26.855,9.277,59.082,147
6.836,37.598,31.738,-12.695,57.129,147
24.414,34.668,29.785,10.254,67.871,147
48.828,30.273,25.391,50.293,71.289,147
39.551,35.645,28.809,31.738,58.105,142
13.184,36.133,35.156,-5.371,26.367,142
18.066,31.738,30.762,9.277,10.742,142
42.969,27.832,25.879,44.922,2.93,142
32.715,26.855,27.832,38.574,45.898,142
14.648,32.715,37.598,5.371,30.273,142
11.23,31.25,34.668,-2.93,-11.23,142
26.855,26.367,21.484,28.809,-3.418,142
40.039,25.391,24.902,45.898,22.949,142
18.066,25.391,29.297,7.812,52.246,142
12.695,30.273,31.250,-8.301,19.043,142
22.949,27.832,28.809,14.648,50.781,142
40.039,27.344,28.320,44.922,87.891,142
31.738,35.156,34.180,27.344,43.945,142
7.812,34.18,36.133,-9.277,-24.414,142
20.02,30.273,31.738,4.395,-5.859,142
47.363,34.18,26.855,42.969,83.496,142
40.039,36.621,30.762,34.18,95.703,142
17.578,33.203,32.227,0.977,57.617,142
19.043,26.367,30.762,6.836,-16.602,142
50.293,29.297,35.156,49.805,-13.184,142
51.758,31.25,31.738,48.828,28.809,142
19.531,27.832,27.832,2.441,25.879,142
16.113,29.785,27.344,-5.371,85.938,142
43.457,29.785,25.391,37.598,59.57,142
55.664,31.25,32.227,60.059,61.035,142
28.809,34.18,34.180,19.531,55.664,142
14.16,33.203,29.785,-6.836,6.836,142
32.715,29.785,25.879,20.508,3.906,142
51.27,29.297,25.391,53.223,29.785,142
31.738,30.273,31.738,27.344,65.43,142
11.719,25.879,34.180,-4.395,12.207,142
27.832,25.879,30.273,14.16,14.16,142
54.688,24.414,28.320,59.082,56.641,142
48.828,23.926,33.203,51.27,-9.277,142
19.043,31.25,34.180,5.859,20.02,142
20.996,37.598,28.809,5.371,47.363,142
54.199,40.527,30.762,51.27,11.23,142
52.246,36.133,30.273,57.129,22.461,142
24.414,33.203,30.273,15.137,49.316,142
18.066,35.156,33.203,7.324,42.969,142
28.809,28.32,25.391,33.691,44.922,142
37.109,25.879,22.461,49.805,69.336,142
22.949,34.668,31.738,25.391,72.266,142
13.184,36.621,34.180,3.418,30.762,142
24.902,31.25,26.855,21.484,16.602,142
45.41,29.785,22.461,53.711,112.305,142
39.062,38.086,27.832,37.109,131.836,142
19.531,45.41,30.273,2.93,94.727,142
24.414,40.527,29.785,15.137,7.812,142
51.27,35.156,31.738,57.617,-22.949,142
41.016,30.762,26.367,41.016,53.223,111
6.836,31.738,26.367,-5.859,34.18,111
9.766,30.762,30.762,-1.465,-30.762,111
39.062,30.762,28.809,39.551,-54.688,111
42.969,37.109,28.320,50.781,42.48,111
22.461,38.086,32.227,16.113,110.352,111
17.578,36.621,28.320,-0.977,60.547,111
39.062,39.551,24.902,28.32,-4.883,111
52.734,37.598,26.855,57.129,0.0,111
25.879,32.227,29.297,22.949,14.16,111
9.766,34.18,30.762,-7.812,-21.484,111
27.344,34.18,28.320,17.09,-25.391,111
50.781,33.691,25.391,54.688,33.691,111
37.109,32.227,30.762,39.062,55.176,111
10.254,28.809,31.738,0.0,7.812,111
22.949,34.18,32.227,10.254,-17.578,111
47.852,37.598,33.203,51.758,2.441,111
34.668,28.32,27.344,44.922,42.969,111
8.789,25.879,27.832,2.441,8.301,111
13.184,27.344,27.832,-2.93,-80.078,111
38.574,24.414,24.902,32.715,-44.434,111
48.828,24.902,25.391,46.387,15.137,111
29.297,29.785,30.762,13.672,-16.602,111
19.531,31.738,30.273,-2.441,10.742,111
40.039,32.715,27.832,27.344,72.266,111
55.176,34.668,30.273,60.547,111.816,111
37.109,34.18,35.156,33.691,64.941,111
20.508,34.18,33.203,-5.859,30.273,111
32.715,33.691,29.785,11.23,42.48,111
54.688,33.691,31.250,51.27,16.602,111
41.504,37.109,33.691,39.062,26.367,111
17.09,36.621,33.691,2.93,60.547,111
21.484,37.109,31.250,8.789,59.082,111
44.434,34.668,28.809,48.34,26.855,111
51.27,38.086,36.621,51.758,42.48,111
21.484,37.109,41.016,7.812,37.598,111
6.348,27.832,32.227,-7.812,2.441,111
30.273,23.926,27.832,29.785,11.23,111
38.574,24.902,28.809,46.387,46.387,111
15.137,31.738,30.762,7.324,71.777,111
6.348,31.25,31.738,-7.812,37.598,111
22.949,27.832,30.273,20.508,74.707,111
41.016,28.809,24.902,50.293,105.469,111
29.297,31.738,30.762,28.809,83.496,111
10.254,32.715,34.668,-4.395,77.637,111
23.438,28.809,29.785,10.742,64.453,111
53.223,27.832,29.297,50.781,62.012,111
40.527,29.785,30.273,42.48,60.547,111
14.16,32.227,31.738,6.348,81.543,111
20.508,31.738,29.785,7.324,40.527,111
41.504,29.297,24.902,36.621,40.527,111
43.945,30.762,24.414,43.945,46.387,111
18.066,32.227,31.250,9.766,62.012,20
15.137,34.18,36.133,0.977,54.688,20
40.527,35.645,32.227,41.992,64.453,20
54.688,34.668,32.227,61.523,70.312,20
41.016,34.668,41.504,24.414,15.625,20
18.066,25.879,34.180,-5.371,43.945,20
29.785,23.438,24.902,18.066,78.613,20
53.711,27.344,27.344,59.082,14.16,20
34.18,30.273,30.762,35.645,-7.324,20
14.648,31.738,31.250,-2.441,-5.371,20
25.391,34.18,30.762,10.742,-5.859,20
46.387,35.645,27.832,49.805,11.719,20
41.504,35.156,28.320,46.387,-27.832,20
15.625,36.133,32.227,5.859,-52.734,20
13.184,32.227,28.809,0.0,-46.387,20
35.156,24.902,23.438,35.156,11.719,20
41.504,24.902,28.809,49.316,23.438,20
23.438,31.738,36.621,17.09,-40.039,20
13.672,33.691,36.621,-1.465,-21.484,20
34.668,28.32,30.273,23.438,27.832,20
54.199,26.367,29.785,52.734,16.602,20
26.855,31.25,35.156,24.902,42.48,20
13.672,38.086,38.086,1.465,59.082,20
26.367,32.227,33.203,20.508,49.316,20
33.203,19.531,23.438,43.457,31.738,20
21.973,20.996,27.344,31.738,-7.324,20
4.883,23.926,32.715,-0.977,40.039,20
11.23,24.414,28.320,4.883,49.805,20
32.227,24.414,27.344,45.898,9.766,20
28.32,27.344,31.738,44.434,10.254,20
9.766,33.203,35.645,8.301,73.73,20
6.836,30.273,36.621,-2.93,33.691,20
26.855,26.855,29.297,29.785,48.828,20
39.062,25.391,28.320,51.758,71.777,20
18.066,29.297,36.133,17.578,16.113,20
8.301,28.809,33.691,-2.93,12.207,20
28.32,22.461,26.367,23.438,17.578,20
44.922,23.926,24.902,46.875,20.996,20
26.367,24.902,25.391,22.461,5.859,20
12.695,29.785,27.832,-1.465,-67.383,20
25.879,29.297,26.855,13.184,-49.805,20
46.387,25.879,25.391,47.852,65.918,20
32.715,28.32,26.855,37.598,67.871,20
9.766,29.785,28.320,0.488,7.324,20
25.879,33.203,35.645,10.742,-59.57,20
50.781,29.297,27.344,49.805,-63.965,20
43.945,24.902,20.508,43.945,5.859,20
23.926,31.738,26.367,6.348,20.02,20
27.344,37.109,30.762,9.766,-13.184,20
45.898,31.25,26.855,42.969,24.414,20
58.105,28.32,22.461,59.082,40.039,20
36.133,28.809,25.391,26.367,49.316,106
17.578,27.344,25.391,0.977,42.969,106
35.156,27.832,22.949,26.367,-10.254,106
55.176,28.809,26.367,58.594,13.672,106
41.992,31.738,33.203,35.645,59.082,106
22.949,35.156,35.156,0.0,43.945,106
32.715,37.109,34.668,13.672,-11.23,106
53.223,28.809,31.250,47.852,28.32,106
44.922,23.926,30.273,37.109,34.18,106
20.508,25.879,35.156,1.465,6.836,106
21.484,30.762,34.180,3.906,34.18,106
42.969,29.785,26.367,41.504,72.266,106
55.664,28.809,34.180,53.223,82.031,106
26.855,28.809,35.645,13.672,22.949,106
12.695,28.809,26.855,-0.488,21.973,106
43.457,29.297,25.391,37.598,53.223,106
50.293,26.367,24.902,53.223,73.73,106
25.879,32.227,31.738,21.484,45.898,106
14.16,31.738,34.180,-1.465,2.441,106
29.297,23.926,31.250,13.672,78.125,106
48.34,23.438,28.320,46.387,108.398,106
34.18,29.785,31.250,32.227,10.742,106
12.207,30.762,33.691,-1.465,8.789,106
20.02,29.785,31.250,7.812,50.781,106
44.922,33.203,29.785,45.41,58.594,106
41.016,29.297,32.227,35.645,86.426,106
17.09,26.855,30.762,-5.859,61.035,106
16.113,28.809,27.344,-5.859,37.598,106
41.504,24.902,27.344,33.203,22.461,106
49.316,26.367,30.762,48.34,12.695,106
28.32,33.691,39.551,16.602,21.484,106
16.602,29.297,34.668,-0.488,-2.93,106
28.809,19.531,23.926,24.902,-12.207,106
45.41,23.438,28.809,58.105,3.906,106
26.855,30.762,36.621,30.762,-6.348,106
8.789,29.297,35.156,-1.953,-1.465,106
21.973,24.414,30.762,15.625,39.062,106
42.969,24.414,29.297,48.828,47.363,106
27.344,28.32,33.203,30.762,39.062,106
2.93,30.273,32.227,-4.883,12.695,106
11.719,32.227,30.273,6.348,35.645,106
36.621,29.785,30.273,44.434,41.016,106
37.109,30.762,34.180,48.34,11.23,106
13.672,39.551,41.016,10.742,21.973,106
10.742,37.109,35.156,0.0,-6.836,106
35.645,26.367,29.297,33.691,-6.348,106
54.199,32.227,37.109,55.664,23.926,106
30.273,35.156,37.598,19.531,79.59,106
6.836,26.367,29.297,-8.789,104.004,106
31.25,30.273,30.762,27.344,50.781,106
53.223,35.645,31.738,62.5,33.691,106
34.18,35.645,34.180,31.738,6.348,106
14.16,32.715,36.133,-4.395,17.578,113
22.461,31.738,31.250,12.207,68.848,113
43.457,31.25,25.391,49.805,65.918,113
39.551,27.832,28.809,39.062,39.551,113
20.996,29.785,34.668,5.371,12.207,113
21.484,33.203,30.762,10.742,14.648,113
45.898,29.297,28.320,48.828,-5.371,113
44.922,28.32,31.250,49.805,8.301,113
20.996,33.691,34.668,12.695,39.062,113
18.555,33.691,34.668,1.953,6.348,113
36.133,29.785,29.297,32.715,15.137,113
41.992,30.273,26.855,55.176,66.895,113
23.438,33.691,31.738,22.949,36.133,113
16.602,34.18,31.250,0.488,-4.883,113
35.156,32.227,28.809,25.879,0.977,113
56.152,32.227,28.320,57.129,-2.441,113
40.039,33.203,28.320,35.156,-17.09,113
26.367,35.645,35.645,9.766,6.348,113
35.645,35.156,38.086,25.391,-4.395,113
49.316,29.785,24.414,52.246,30.762,113
43.945,29.785,24.414,41.992,62.988,113
17.578,28.32,32.227,4.395,11.719,113
18.555,25.879,29.785,0.977,-26.855,113
44.922,25.391,25.879,41.992,-6.348,113
52.734,30.273,29.785,51.758,32.227,113
27.344,32.715,35.156,11.23,14.648,113
17.09,29.785,32.715,-1.953,18.066,113
36.621,29.785,26.367,31.738,55.664,113
46.875,28.809,26.367,59.57,75.684,113
23.926,34.18,31.738,24.902,95.703,113
12.695,37.109,34.668,-6.348,32.227,113
32.227,29.785,28.809,20.996,11.23,113
50.781,25.391,24.414,52.734,12.207,113
41.016,29.297,33.203,31.25,17.09,113
20.508,32.715,35.645,-4.883,53.711,113
21.973,29.785,29.297,0.488,-0.977,113
54.199,31.25,35.156,48.34,32.227,113
44.922,27.832,33.691,44.922,31.738,113
15.625,28.809,30.273,6.348,21.484,113
16.602,31.738,34.668,7.324,58.594,113
29.785,24.902,32.715,36.133,73.242,113
38.574,23.438,32.227,49.316,110.352,113
13.672,25.879,35.156,11.23,98.633,113
6.348,24.414,36.133,-3.906,90.332,113
35.645,26.855,31.738,27.832,87.402,113
52.734,29.297,27.344,49.805,15.625,113
31.738,29.297,32.715,24.414,-15.625,113
16.113,28.809,35.645,0.0,0.977,113
30.762,32.715,33.203,20.996,-26.367,113
51.758,33.203,28.320,52.734,8.789,113
41.016,31.738,29.785,36.621,32.715,113
12.695,31.738,35.156,-0.488,-13.672,54
14.16,28.32,32.227,1.953,15.625,54
44.434,27.344,28.320,43.457,54.688,54
41.992,27.832,30.762,41.016,41.016,54
16.113,25.879,30.762,3.906,17.09,54
16.113,25.879,30.273,3.418,10.742,54
44.434,28.809,32.227,41.016,16.602,54
53.223,27.344,28.320,53.711,17.578,54
20.996,29.785,25.391,13.184,19.531,54
8.789,31.25,29.297,-2.93,-5.859,54
29.297,27.832,30.762,26.367,-75.684,54
44.922,27.832,28.809,54.688,-8.789,54
29.297,31.25,31.250,29.785,35.645,54
12.207,32.715,32.227,2.441,-8.301,54
21.973,31.25,28.809,18.555,7.812,54
43.457,28.32,25.879,51.27,50.293,54
33.203,30.273,28.809,37.598,45.898,54
6.348,31.738,31.250,-4.883,37.598,54
