timestamp,word
1607281722.5382254,shuddered
1607281722.7393816,to
1607281722.940621,think
1607281723.141707,what
1607281723.342862,the
1607281723.5439694,neighbors
1607281723.7451246,would
1607281723.9463336,say
1607281724.1474724,if
1607281724.3485796,the
1607281724.5497441,Potters
1607281724.750869,arrived
1607281724.9520016,in
1607281725.1531217,the
1607281725.3542407,street.
1607281725.555418,The
1607281725.7572632,Dursleys
1607281725.9584136,knew
1607281726.1595283,that
1607281726.3606238,the
1607281726.5617604,Potters
1607281726.762888,had
1607281726.9640317,a
1607281727.1651525,small
1607281727.3662515,"son,"
1607281727.5674007,"too,"
1607281727.7685795,but
1607281727.969715,they
1607281728.1708272,had
1607281728.3719742,never
1607281728.5730844,even
1607281728.7748659,seen
1607281728.9759357,him.
1607281729.176996,Mr.
1607281729.378147,and
1607281729.5792778,Mrs.
1607281729.7803977,"Dursley,"
1607281729.9815211,of
1607281730.182946,number
1607281730.3840177,"four,"
1607281730.5851882,Privet
1607281730.7863593,"Drive,"
1607281730.987514,were
1607281731.1886916,proud
1607281731.38984,to
1607281731.5909483,say
1607281731.7921243,that
1607281731.993258,they
1607281732.1943948,were
1607281732.395529,perfectly
1607281732.5966527,"normal,"
1607281732.797774,thank
1607281732.9989538,you
1607281733.200106,very
1607281733.401252,much.
1607281733.602387,They
1607281733.803526,were
1607281734.0046704,the
1607281734.205829,last
1607281734.4072597,people
1607281734.6086326,you'd
1607281734.8101676,expect
1607281735.0111878,to
1607281735.2123773,be
1607281735.4135103,involved
1607281735.6146874,in
1607281735.8152106,anything
1607281736.0162747,strange
1607281736.2174127,or
1607281736.4185288,"mysterious,"
1607281736.6204882,because
1607281736.8215992,they
1607281737.0227184,just
1607281737.2238767,didn't
1607281737.4250257,hold
1607281737.6268933,with
1607281737.8282883,such
1607281738.0293536,nonsense.
1607281738.2307072,Mr.
1607281738.4307923,Dursley
1607281738.6319299,was
1607281738.833083,the
1607281739.0342672,director
1607281739.2353902,of
1607281739.4365256,a
1607281739.6366167,firm
1607281739.8383646,called
1607281740.0394335,"Grunnings,"
1607281740.2405493,which
1607281740.4417012,made
1607281740.642896,drills.
1607281740.8439636,He
1607281741.0450978,was
1607281741.2462115,a
1607281741.4463477,"big,"
1607281741.6474931,beefy
1607281741.8486803,man
1607281742.0505528,with
1607281742.251729,hardly
1607281742.453107,any
1607281742.6543434,"neck,"
1607281742.8559954,although
1607281743.057134,he
1607281743.258276,did
1607281743.4600713,have
1607281743.6610925,a
1607281743.8612294,very
1607281744.0623791,large
1607281744.2635365,mustache.
1607281744.4647093,Mrs.
1607281744.6658375,Dursley
1607281744.8670187,was
1607281745.0681565,thin
1607281745.2692897,and
1607281745.4704173,blonde
1607281745.6715953,and
1607281745.8727782,had
1607281746.073958,nearly
1607281746.275886,twice
1607281746.4769087,the
1607281746.6780992,usual
1607281746.8792481,amount
1607281747.0806456,of
1607281747.281785,"neck,"
1607281747.4834437,which
1607281747.6844869,came
1607281747.8857248,in
1607281748.0870214,very
1607281748.2881486,useful
1607281748.4892585,as
1607281748.690368,she
1607281748.8915353,spent
1607281749.0927703,so
1607281749.2939348,much
1607281749.495088,of
1607281749.697094,her
1607281749.8989272,time
1607281750.0999515,craning
1607281750.3011317,over
1607281750.5022433,garden
1607281750.703412,"fences,"
1607281750.9054437,spying
1607281751.1066072,on
1607281751.307728,the
1607281751.5088582,neighbors.
1607281751.71095,The
1607281751.9120724,Dursley
1607281752.1132202,s
1607281752.3143475,had
1607281752.5154576,a
1607281752.716626,small
1607281752.9179802,son
1607281753.1195388,called
1607281753.3207529,Dudley
1607281753.5224843,and
1607281753.7236207,in
1607281753.924734,their
1607281754.1259634,opinion
1607281754.3271086,there
1607281754.5284212,was
1607281754.729483,no
1607281754.930602,finer
1607281755.1317532,boy
1607281755.33327,anywhere.
1607281755.5343347,The
1607281755.735476,Dursleys
1607281755.9371746,had
1607281756.138243,everything
1607281756.339362,they
1607281756.541118,"wanted,"
1607281756.7422655,but
1607281756.9433794,they
1607281757.1450844,also
1607281757.3461359,had
1607281757.5472653,a
1607281757.748768,"secret,"
1607281757.950689,and
1607281758.152503,their
1607281758.354138,greatest
1607281758.555205,fear
1607281758.7563562,was
1607281758.957529,that
1607281759.1592581,somebody
1607281759.3603256,would
1607281759.561543,discover
1607281759.7626731,it.
1607281759.9637952,They
1607281760.1648996,didn't
1607281760.3660917,think
1607281760.5672429,they
1607281760.768636,could
1607281760.9704182,bear
1607281761.1715338,it
1607281761.3726408,if
1607281761.5737112,anyone
1607281761.77473,found
1607281761.9758615,out
1607281762.175951,about
1607281762.3779984,the
1607281762.579027,Potters.
1607281762.780209,Mrs.
1607281762.9813404,Potter
1607281763.1829317,was
1607281763.384074,Mrs.
1607281763.584188,Dursley's
1607281763.7853324,"sister,"
1607281763.986464,but
1607281764.1875913,they
1607281764.389576,hadn't
1607281764.590595,met
1607281764.7917316,for
1607281764.9928546,several
1607281765.1940305,years;
1607281765.3951685,in
1607281765.5952585,"fact,"
1607281765.7964158,Mrs.
1607281765.99762,Dursley
1607281766.19865,pretended
1607281766.3997505,she
1607281766.6012552,didn't
1607281766.8024507,have
1607281767.0036452,a
1607281767.204017,"sister,"
1607281767.405033,because
1607281767.6061468,her
1607281767.8072553,sister
1607281768.008361,and
1607281768.2094703,her
1607281768.410662,good-for-nothing
1607281768.6117644,husband
1607281768.8128672,were
1607281769.0146506,as
1607281769.2164426,unDursleyish
1607281769.417613,as
1607281769.618748,it
1607281769.8198743,was
1607281770.0212264,possible
1607281770.2222536,to
1607281770.4233975,be.
1607281770.624505,The
1607281770.8256407,Dursleys
1607281771.0267818,shuddered
1607281771.2279105,to
1607281771.4290316,think
1607281771.630489,what
1607281771.8316689,the
1607281772.0327985,neighbors
1607281772.233946,would
1607281772.4350934,say
1607281772.6362207,if
1607281772.8374093,the
1607281773.0385733,Potters
1607281773.2405906,arrived
1607281773.4416173,in
1607281773.6427124,the
1607281773.8437197,street.
1607281774.0448968,The
1607281774.2460938,Dursleys
1607281774.447276,knew
1607281774.6490026,that
1607281774.850078,the
1607281775.050165,Potters
1607281775.2512944,had
1607281775.4524279,a
1607281775.6536124,small
1607281775.8547397,"son,"
1607281776.055875,"too,"
1607281776.2574935,but
1607281776.458546,they
1607281776.6596506,had
1607281776.860796,never
1607281777.06213,even
1607281777.26325,seen
1607281777.4643857,him.
1607281777.6655116,Mr.
1607281777.8666081,and
1607281778.0677152,Mrs.
1607281778.2688906,"Dursley,"
1607281778.470203,of
1607281778.671306,number
1607281778.872449,"four,"
1607281779.0742006,Privet
1607281779.275221,"Drive,"
1607281779.476355,were
1607281779.6781685,proud
1607281779.8792899,to
1607281780.0804145,say
1607281780.2815201,that
1607281780.4826858,they
1607281780.6838682,were
1607281780.8850136,perfectly
1607281781.0860329,"normal,"
1607281781.2871592,thank
1607281781.4882905,you
1607281781.6894572,very
1607281781.8907537,much.
1607281782.0918012,They
1607281782.2929292,were
1607281782.4940643,the
1607281782.6951907,last
1607281782.8963103,people
1607281783.0974126,you'd
1607281783.2986135,expect
1607281783.4997528,to
1607281783.7008755,be
1607281783.9019985,involved
1607281784.1031287,in
1607281784.3043005,anything
1607281784.505438,strange
1607281784.7066514,or
1607281784.9076939,"mysterious,"
1607281785.1087945,because
1607281785.3099759,they
1607281785.5111172,just
1607281785.7122483,didn't
1607281785.9142482,hold
1607281786.116246,with
1607281786.317339,such
1607281786.518451,nonsense.
1607281786.7194793,Mr.
1607281786.9206045,Dursley
1607281787.121742,was
1607281787.3229766,the
1607281787.524239,director
1607281787.7261074,of
1607281787.9279516,a
1607281788.1290433,firm
1607281788.330192,called
1607281788.531327,"Grunnings,"
1607281788.7324252,which
1607281788.9342024,made
1607281789.1353233,drills.
1607281789.336487,He
1607281789.5376756,was
1607281789.739567,a
1607281789.94097,"big,"
1607281790.1420186,beefy
1607281790.3431509,man
1607281790.544928,with
1607281790.7468991,hardly
1607281790.9484172,any
1607281791.1494465,"neck,"
1607281791.350603,although
1607281791.5517395,he
1607281791.7528632,did
1607281791.953989,have
1607281792.1551456,a
1607281792.3552315,very
1607281792.556339,large
1607281792.7574694,mustache.
1607281792.958569,Mrs.
1607281793.16002,Dursley
1607281793.3611462,was
1607281793.5622952,thin
1607281793.7643373,and
1607281793.9653647,blonde
1607281794.1664984,and
1607281794.3676033,had
1607281794.56875,nearly
1607281794.7698474,twice
1607281794.9709818,the
1607281795.172103,usual
1607281795.3732817,amount
1607281795.57443,of
1607281795.7755864,"neck,"
1607281795.977419,which
1607281796.1785083,came
1607281796.3796468,in
1607281796.5807,very
1607281796.7817152,useful
1607281796.9828508,as
1607281797.183999,she
1607281797.3851612,spent
1607281797.5862758,so
1607281797.7873967,much
1607281797.9885318,of
1607281798.189676,her
1607281798.3908124,time
1607281798.5919354,craning
1607281798.79313,over
1607281798.9942634,garden
1607281799.195411,"fences,"
1607281799.3968148,spying
1607281799.5978384,on
1607281799.798968,the
1607281800.0001142,neighbors.
1607281800.2012157,The
1607281800.402348,Dursley
1607281800.6035056,s
1607281800.8046176,had
1607281801.005745,a
1607281801.206868,small
1607281801.4080102,son
1607281801.6091392,called
1607281801.810247,Dudley
1607281802.0114274,and
1607281802.2127786,in
1607281802.4138033,their
1607281802.6149383,opinion
1607281802.8160944,there
1607281803.017202,was
1607281803.2183092,no
1607281803.4195015,finer
1607281803.620639,boy
1607281803.8217444,anywhere.
1607281804.0228705,The
1607281804.2240064,Dursleys
1607281804.4251316,had
1607281804.6262398,everything
1607281804.8273408,they
1607281805.0284753,"wanted,"
1607281805.2298439,but
1607281805.4309883,they
1607281805.6320782,also
1607281805.8331282,had
1607281806.034278,a
1607281806.2355258,"secret,"
1607281806.4367223,and
1607281806.6378574,their
1607281806.8389964,greatest
1607281807.040062,fear
1607281807.2410939,was
1607281807.4411821,that
1607281807.6423206,somebody
1607281807.8436863,would
1607281808.0447366,discover
1607281808.2458384,it.
1607281808.4474032,They
1607281808.6484263,didn't
1607281808.849592,think
1607281809.0507345,they
1607281809.2519155,could
1607281809.4530976,bear
1607281809.654279,it
1607281809.8543656,if
1607281810.0554893,anyone
1607281810.2565932,found
1607281810.4577694,out
1607281810.6589084,about
1607281810.8600125,the
1607281811.0611808,Potters.
1607281811.2623339,Mrs.
1607281811.4634876,Potter
1607281811.6646183,was
1607281811.8656676,Mrs.
1607281812.0667708,Dursley's
1607281812.267939,"sister,"
1607281812.469088,but
1607281812.6702404,they
1607281812.8713744,hadn't
1607281813.0724864,met
1607281813.27415,for
1607281813.4754167,several
1607281813.6764398,years;
1607281813.8775723,in
1607281814.0788097,"fact,"
1607281814.2798314,Mrs.
1607281814.4809377,Dursley
1607281814.6829581,pretended
1607281814.8840535,she
1607281815.085108,didn't
1607281815.2862368,have
1607281815.4874246,a
1607281815.687558,"sister,"
1607281815.888749,because
1607281816.0898814,her
1607281816.29103,sister
1607281816.492395,and
1607281816.6934698,her
1607281816.8960156,good-for-nothing
1607281817.0961494,husband
1607281817.2972884,were
1607281817.498396,as
1607281817.6995063,unDursleyish
1607281817.9006543,as
1607281818.1023226,it
1607281818.3034093,was
1607281818.5045345,possible
1607281818.7056787,to
1607281818.9057646,be.
1607281819.1069405,The
1607281819.308085,Dursleys
1607281819.509258,shuddered
1607281819.7104948,to
1607281819.9115596,think
1607281820.112679,what
1607281820.3138142,the
1607281820.5149398,neighbors
1607281820.7160385,would
1607281820.917175,say
1607281821.1183653,if
1607281821.3195364,the
1607281821.5206835,Potters
1607281821.7217875,arrived
1607281821.9228945,in
1607281822.1239169,the
1607281822.325056,street.
1607281822.5260756,The
1607281822.7271378,Dursleys
1607281822.928243,knew
1607281823.129378,that
1607281823.33054,the
1607281823.5306764,Potters
1607281823.732411,had
1607281823.9334319,a
1607281824.1335158,small
1607281824.3346443,"son,"
1607281824.5357504,"too,"
1607281824.7369134,but
1607281824.9380944,they
1607281825.1392167,had
1607281825.340339,never
1607281825.541482,even
1607281825.7425942,seen
1607281825.9441395,him.
1607281826.1452107,Mr.
1607281826.3463573,and
1607281826.547489,Mrs.
1607281826.7486296,"Dursley,"
1607281826.9497588,of
1607281827.1498482,number
1607281827.350985,"four,"
1607281827.552106,Privet
1607281827.7532828,"Drive,"
1607281827.9544296,were
1607281828.1555781,proud
1607281828.3567142,to
1607281828.55784,say
1607281828.759424,that
1607281828.9604828,they
1607281829.1616123,were
1607281829.36278,perfectly
1607281829.5638318,"normal,"
1607281829.7657926,thank
1607281829.966938,you
1607281830.1680486,very
1607281830.3691561,much.
1607281830.5702903,They
1607281830.7722175,were
1607281830.9732687,the
1607281831.17446,last
1607281831.3755977,people
1607281831.5772994,you'd
1607281831.778318,expect
1607281831.9803574,to
1607281832.1805794,be
1607281832.3806672,involved
1607281832.5818105,in
1607281832.781899,anything
1607281832.983882,strange
1607281833.1849504,or
1607281833.3850396,"mysterious,"
1607281833.5861468,because
1607281833.7872543,they
1607281833.9884338,just
1607281834.1895711,didn't
1607281834.3911185,hold
1607281834.5924459,with
1607281834.7934968,such
1607281834.9946482,nonsense.
1607281835.1957908,Mr.
1607281835.3969617,Dursley
1607281835.5981147,was
1607281835.7992628,the
1607281836.0004258,director
1607281836.2021348,of
1607281836.4032495,a
1607281836.6043735,firm
1607281836.804464,called
1607281837.0062318,"Grunnings,"
1607281837.2075331,which
1607281837.408555,made
1607281837.6096833,drills.
1607281837.8108287,He
1607281838.011971,was
1607281838.213107,a
1607281838.4142506,"big,"
1607281838.6153677,beefy
1607281838.816687,man
1607281839.0178757,with
1607281839.2190568,hardly
1607281839.4202027,any
1607281839.6213255,"neck,"
1607281839.8224764,although
1607281840.0237467,he
1607281840.2247746,did
1607281840.425948,have
1607281840.6270888,a
1607281840.8282154,very
1607281841.0293248,large
1607281841.2308946,mustache.
1607281841.4319198,Mrs.
1607281841.633599,Dursley
1607281841.8346188,was
1607281842.0357418,thin
1607281842.2368786,and
1607281842.4379835,blonde
1607281842.6390889,and
1607281842.8411007,had
1607281843.042193,nearly
1607281843.2433145,twice
1607281843.4453611,the
1607281843.6463861,usual
1607281843.8475175,amount
1607281844.048673,of
1607281844.2498412,"neck,"
1607281844.450985,which
1607281844.652117,came
1607281844.8532624,in
1607281845.055274,very
1607281845.2563047,useful
1607281845.4583411,as
1607281845.6603346,she
1607281845.8604214,spent
1607281846.061522,so
1607281846.2630348,much
1607281846.4640586,of
1607281846.6651661,her
1607281846.8662755,time
1607281847.0674572,craning
1607281847.2686107,over
1607281847.469752,garden
1607281847.6709309,"fences,"
1607281847.8721278,spying
1607281848.0736346,on
1607281848.2747235,the
1607281848.4758918,neighbors.
1607281848.6770098,The
1607281848.8781276,Dursley
1607281849.0793278,s
1607281849.2808127,had
1607281849.4818757,a
1607281849.6830153,small
1607281849.884166,son
1607281850.085273,called
1607281850.2864041,Dudley
1607281850.4875073,and
1607281850.6886418,in
1607281850.8897676,their
1607281851.0908024,opinion
1607281851.291908,there
1607281851.4930422,was
1607281851.6941721,no
1607281851.8953118,finer
1607281852.0964441,boy
1607281852.297592,anywhere.
1607281852.4987195,The
1607281852.6998262,Dursleys
1607281852.9009287,had
1607281853.102065,everything
1607281853.3032281,they
1607281853.504383,"wanted,"
1607281853.705525,but
1607281853.9066832,they
1607281854.1078818,also
1607281854.3090243,had
1607281854.510132,a
1607281854.7105126,"secret,"
1607281854.9115608,and
1607281855.112667,their
1607281855.3138013,greatest
1607281855.5149357,fear
1607281855.716077,was
1607281855.9172456,that
1607281856.119084,somebody
1607281856.3202152,would
1607281856.5213475,discover
1607281856.7225208,it.
1607281856.9243462,They
1607281857.125372,didn't
1607281857.3271325,think
1607281857.5281856,they
1607281857.7293491,could
1607281857.9311798,bear
1607281858.1330357,it
1607281858.3340836,if
1607281858.5352495,anyone
1607281858.7364144,found
1607281858.9375367,out
1607281859.1386433,about
1607281859.3398092,the
1607281859.5399406,Potters.
1607281859.7410946,Mrs.
1607281859.9422312,Potter
1607281860.1434276,was
1607281860.3445642,Mrs.
1607281860.5456898,Dursley's
1607281860.746796,"sister,"
1607281860.9482133,but
1607281861.1492798,they
1607281861.3504238,hadn't
1607281861.552156,met
1607281861.753227,for
1607281861.954431,several
1607281862.155944,years;
1607281862.357,in
1607281862.5570846,"fact,"
1607281862.758202,Mrs.
1607281862.9593582,Dursley
1607281863.1605597,pretended
1607281863.3616827,she
1607281863.5632508,didn't
1607281863.764277,have
1607281863.9654288,a
1607281864.165515,"sister,"
1607281864.3666246,because
1607281864.5677547,her
1607281864.7689247,sister
1607281864.9700658,and
1607281865.1711702,her
1607281865.37233,good-for-nothing
1607281865.5734756,husband
1607281865.7750394,were
1607281865.9761293,as
1607281866.1772478,unDursleyish
1607281866.3783493,as
1607281866.579617,it
1607281866.7807474,was
1607281866.9817739,possible
1607281867.1828804,to
1607281867.384004,be.
1607281867.5851452,The
1607281867.7863169,Dursleys
1607281867.9874651,shuddered
1607281868.188572,to
1607281868.3896906,think
1607281868.5914755,what
1607281868.7931144,the
1607281868.9941633,neighbors
1607281869.1952596,would
1607281869.396647,say
1607281869.5977478,if
1607281869.7988753,the
1607281869.9999986,Potters
1607281870.2011333,arrived
1607281870.4022906,in
1607281870.6042986,the
1607281870.8053224,street.
1607281871.0071716,The
1607281871.2082148,Dursleys
1607281871.4093719,knew
1607281871.6105595,that
1607281871.8117402,the
1607281872.012917,Potters
1607281872.2140656,had
1607281872.415224,a
1607281872.6153128,small
1607281872.816409,"son,"
1607281873.0175774,"too,"
1607281873.2187011,but
1607281873.419845,they
1607281873.620966,had
1607281873.8221664,never
1607281874.0233037,even
1607281874.224475,seen
1607281874.425874,him.
1607281874.6270113,Mr.
1607281874.8280566,and
1607281875.0291843,Mrs.
1607281875.2303784,"Dursley,"
1607281875.431797,of
1607281875.6328979,number
1607281875.8343112,"four,"
1607281876.0354373,Privet
1607281876.236612,"Drive,"
1607281876.4377522,were
1607281876.6388812,proud
1607281876.8400104,to
1607281877.0411625,say
1607281877.2412522,that
1607281877.4423995,they
1607281877.6435318,were
1607281877.8450177,perfectly
1607281878.0460882,"normal,"
1607281878.2472444,thank
1607281878.448421,you
1607281878.6495423,very
1607281878.85069,much.
1607281879.0517948,They
1607281879.253539,were
1607281879.4546084,the
1607281879.655737,last
1607281879.856857,people
1607281880.0579603,you'd
1607281880.2591064,expect
1607281880.4602463,to
1607281880.6614213,be
1607281880.8615522,involved
1607281881.0630457,in
1607281881.264206,anything
1607281881.4652228,strange
1607281881.6663294,or
1607281881.8679662,"mysterious,"
1607281882.0689857,because
1607281882.2701206,they
1607281882.4712868,just
1607281882.6724203,didn't
1607281882.8735633,hold
1607281883.0747185,with
1607281883.2758899,such
1607281883.4775324,nonsense.
1607281883.6786485,Mr.
1607281883.8797874,Dursley
1607281884.0817783,was
1607281884.2827966,the
1607281884.4839208,director
1607281884.6850698,of
1607281884.8861938,a
1607281885.0863295,firm
1607281885.2874725,called
1607281885.4889495,"Grunnings,"
1607281885.6900694,which
1607281885.8912556,made
1607281886.092387,drills.
1607281886.2935185,He
1607281886.4936085,was
1607281886.694782,a
1607281886.896077,"big,"
1607281887.097142,beefy
1607281887.2982929,man
1607281887.4993994,with
1607281887.700521,hardly
1607281887.901628,any
1607281888.1027482,"neck,"
1607281888.303878,although
1607281888.5050304,he
1607281888.7061558,did
1607281888.9072611,have
1607281889.1088543,a
1607281889.3098807,very
1607281889.5110576,large
1607281889.712629,mustache.
1607281889.91365,Mrs.
1607281890.114773,Dursley
1607281890.3159673,was
1607281890.5169957,thin
1607281890.718124,and
1607281890.9192584,blonde
1607281891.1210332,and
1607281891.3220904,had
1607281891.5232205,nearly
1607281891.724372,twice
1607281891.92556,the
1607281892.1267006,usual
1607281892.3278062,amount
1607281892.528998,of
1607281892.7290857,"neck,"
1607281892.930218,which
1607281893.1322205,came
1607281893.3332376,in
1607281893.5343506,very
1607281893.735501,useful
1607281893.9366808,as
1607281894.1367686,she
1607281894.337945,spent
1607281894.5391407,so
1607281894.740305,much
1607281894.9414358,of
1607281895.1425571,her
1607281895.3437212,time
1607281895.5449052,craning
1607281895.7461157,over
1607281895.947263,garden
1607281896.1484013,"fences,"
1607281896.3495417,spying
1607281896.5506794,on
1607281896.7518675,the
1607281896.9530053,neighbors.
1607281897.1541183,The
1607281897.3552701,Dursley
1607281897.5563986,s
1607281897.757555,had
1607281897.957642,a
1607281898.157777,small
1607281898.3593826,son
1607281898.5605576,called
1607281898.7618432,Dudley
1607281898.9628606,and
1607281899.1639874,in
1607281899.3651707,their
1607281899.5663133,opinion
1607281899.767491,there
1607281899.9676268,was
1607281900.1677575,no
1607281900.3688965,finer
1607281900.5700316,boy
1607281900.7713838,anywhere.
1607281900.9724107,The
1607281901.1736119,Dursleys
1607281901.3747973,had
1607281901.5758998,everything
1607281901.7770514,they
1607281901.978187,"wanted,"
1607281902.1793447,but
1607281902.3804655,they
1607281902.5816398,also
1607281902.782787,had
1607281902.983906,a
1607281903.1850183,"secret,"
1607281903.3861983,and
1607281903.5873368,their
1607281903.7884612,greatest
1607281903.9896107,fear
1607281904.19077,was
1607281904.3923914,that
1607281904.5934162,somebody
1607281904.7945247,would
1607281904.9956577,discover
1607281905.19679,it.
1607281905.3979328,They
1607281905.5991075,didn't
1607281905.80026,think
1607281906.0014057,they
1607281906.2025368,could
1607281906.403714,bear
1607281906.6037986,it
1607281906.8049421,if
1607281907.0060484,anyone
1607281907.2079616,found
1607281907.4089856,out
1607281907.6101317,about
1607281907.8112433,the
1607281908.0123646,Potters.
1607281908.2141333,Mrs.
1607281908.4151604,Potter
1607281908.6162972,was
1607281908.8174071,Mrs.
1607281909.0192187,Dursley's
1607281909.2202466,"sister,"
1607281909.421353,but
1607281909.6224835,they
1607281909.8236768,hadn't
1607281910.0247989,met
1607281910.2266452,for
1607281910.4277742,several
1607281910.6298032,years;
1607281910.8308253,in
1607281911.032635,"fact,"
1607281911.2337294,Mrs.
1607281911.435649,Dursley
1607281911.636679,pretended
1607281911.8377798,she
1607281912.0389273,didn't
1607281912.2400596,have
1607281912.4412904,a
1607281912.642422,"sister,"
1607281912.8436189,because
1607281913.0447662,her
1607281913.2459185,sister
1607281913.4474058,and
1607281913.6484654,her
1607281913.8495634,good-for-nothing
1607281914.0507133,husband
1607281914.251848,were
1607281914.4530146,as
1607281914.6541407,unDursleyish
1607281914.8552387,as
1607281915.0563514,it
1607281915.2574744,was
1607281915.459509,possible
1607281915.660657,to
1607281915.8617866,be.
1607281916.0629404,The
1607281916.264043,Dursleys
1607281916.4651053,shuddered
1607281916.6662529,to
1607281916.8675976,think
1607281917.0693293,what
1607281917.2705917,the
1607281917.4716485,neighbors
1607281917.6727512,would
1607281917.873889,say
1607281918.0750678,if
1607281918.276261,the
1607281918.476352,Potters
1607281918.678092,arrived
1607281918.879109,in
1607281919.0808413,the
1607281919.2819061,street.
1607281919.4830139,The
1607281919.6846104,Dursleys
1607281919.8856266,knew
1607281920.0867329,that
1607281920.2878482,the
1607281920.4889522,Potters
1607281920.690102,had
1607281920.8916688,a
1607281921.0927415,small
1607281921.2940311,"son,"
1607281921.495161,"too,"
1607281921.6963544,but
1607281921.897163,they
1607281922.0982184,had
1607281922.3000128,never
1607281922.501066,even
1607281922.7022011,seen
1607281922.9033885,him.
1607281923.10453,Mr.
1607281923.3056257,and
1607281923.506523,Mrs.
1607281923.7076714,"Dursley,"
1607281923.908828,of
1607281924.109998,number
1607281924.3111613,"four,"
1607281924.5123007,Privet
1607281924.7134585,"Drive,"
1607281924.9146347,were
1607281925.115767,proud
1607281925.3174694,to
1607281925.5185843,say
1607281925.7197237,that
1607281925.9209208,they
1607281926.1220932,were
1607281926.3232262,perfectly
1607281926.5244298,"normal,"
1607281926.725457,thank
1607281926.9265997,you
1607281927.1283653,very
1607281927.3293912,much.
1607281927.5305705,They
1607281927.7317567,were
1607281927.932896,the
1607281928.1349797,last
1607281928.3364615,people
1607281928.5376098,you'd
1607281928.7387478,expect
1607281928.9398534,to
1607281929.140997,be
1607281929.3421204,involved
1607281929.543249,in
1607281929.7443547,anything
1607281929.9454777,strange
1607281930.1466174,or
1607281930.3477464,"mysterious,"
1607281930.5488544,because
1607281930.749987,they
1607281930.9514923,just
1607281931.1525276,didn't
1607281931.3536596,hold
1607281931.5548077,with
1607281931.755925,such
1607281931.9576287,nonsense.
1607281932.1586437,Mr.
1607281932.3597553,Dursley
1607281932.5609047,was
1607281932.7620249,the
1607281932.9635391,director
1607281933.164555,of
1607281933.365695,a
1607281933.5668218,firm
1607281933.7680426,called
1607281933.9690711,"Grunnings,"
1607281934.1702285,which
1607281934.371368,made
1607281934.5725057,drills.
1607281934.7736917,He
1607281934.974816,was
1607281935.1766605,a
1607281935.3777094,"big,"
1607281935.578845,beefy
1607281935.7800236,man
1607281935.981174,with
1607281936.1830459,hardly
1607281936.3840806,any
1607281936.5855093,"neck,"
1607281936.7875009,although
1607281936.9886415,he
1607281937.1897695,did
1607281937.3909235,have
1607281937.5920658,a
1607281937.7932394,very
1607281937.9943802,large
1607281938.1955369,mustache.
1607281938.3967109,Mrs.
1607281938.5980868,Dursley
1607281938.799145,was
1607281939.0003633,thin
1607281939.2013865,and
1607281939.402751,blonde
1607281939.6037872,and
1607281939.804911,had
1607281940.006019,nearly
1607281940.207155,twice
1607281940.4082859,the
1607281940.6094189,usual
1607281940.8105936,amount
1607281941.0117915,of
1607281941.2129455,"neck,"
1607281941.4141293,which
1607281941.6152666,came
1607281941.8164418,in
1607281942.016694,very
1607281942.2178278,useful
1607281942.4198568,as
1607281942.6208835,she
1607281942.8230507,spent
1607281943.0240705,so
1607281943.2251816,much
1607281943.426319,of
1607281943.6274762,her
1607281943.8285985,time
1607281944.029704,craning
1607281944.2308376,over
1607281944.431982,garden
1607281944.6339743,"fences,"
1607281944.8351986,spying
1607281945.0365174,on
1607281945.2383387,the
1607281945.4393806,neighbors.
1607281945.6404831,The
1607281945.8416095,Dursley
1607281946.0427427,s
1607281946.243921,had
1607281946.4450705,a
1607281946.647043,small
1607281946.8481944,son
1607281947.049328,called
1607281947.2504387,Dudley
1607281947.4519129,and
1607281947.6529665,in
1607281947.8540769,their
1607281948.0551827,opinion
1607281948.256317,there
1607281948.457815,was
1607281948.6588833,no
1607281948.8600335,finer
1607281949.0611405,boy
1607281949.2622623,anywhere.
1607281949.4639053,The
1607281949.6649835,Dursleys
1607281949.8660827,had
1607281950.0671911,everything
1607281950.2682903,they
1607281950.4693987,"wanted,"
1607281950.6704972,but
1607281950.871674,they
1607281951.072807,also
1607281951.273941,had
1607281951.4750035,a
1607281951.6761522,"secret,"
1607281951.877377,and
1607281952.078486,their
1607281952.2795913,greatest
1607281952.4807174,fear
1607281952.681837,was
1607281952.8829963,that
1607281953.0841417,somebody
1607281953.2852826,would
1607281953.486421,discover
1607281953.6875317,it.
1607281953.8876185,They
1607281954.0887928,didn't
1607281954.2898383,think
1607281954.4909794,they
1607281954.6925576,could
1607281954.8936284,bear
1607281955.094755,it
1607281955.2948928,if
1607281955.4949799,anyone
1607281955.696088,found
1607281955.8975003,out
1607281956.098529,about
1607281956.2996402,the
1607281956.50075,Potters.
1607281956.7019064,Mrs.
1607281956.9030392,Potter
1607281957.104894,was
1607281957.3059623,Mrs.
1607281957.5070546,Dursley's
1607281957.7080708,"sister,"
1607281957.9091957,but
1607281958.1103203,they
1607281958.311468,hadn't
1607281958.5126193,met
1607281958.7137794,for
1607281958.914902,several
1607281959.1160588,years;
1607281959.3172019,in
1607281959.5183656,"fact,"
1607281959.719462,Mrs.
1607281959.9205253,Dursley
1607281960.1216605,pretended
1607281960.3232706,she
1607281960.5243387,didn't
1607281960.7255025,have
1607281960.9267638,a
1607281961.1285334,"sister,"
1607281961.3295512,because
1607281961.5305622,her
1607281961.731606,sister
